model,iteracio,esport,politica,humor,tecnologia,ciencia,cultura,salut,economia,viatges,moda
Aleatori,32,0.793703475398224,0.8869085571333559,0.418250561176467,0.6262820616116814,0.6270223792930585,0.5245954078695867,0.7389031268884266,0.626925683443756,0.32945981598811447,0.6752878081791251
Aleatori,33,0.793703475398224,0.9669085571333559,0.418250561176467,0.6262820616116814,0.6270223792930585,0.5245954078695867,0.7389031268884266,0.626925683443756,0.32945981598811447,0.6752878081791251
Aleatori,34,0.8737034753982239,0.9669085571333559,0.418250561176467,0.6262820616116814,0.6270223792930585,0.5245954078695867,0.7389031268884266,0.626925683443756,0.32945981598811447,0.6752878081791251
Aleatori,35,0.8737034753982239,0.9669085571333559,0.418250561176467,0.6262820616116814,0.6270223792930585,0.5245954078695867,0.7389031268884266,0.626925683443756,0.29945981598811444,0.6752878081791251
Aleatori,36,0.8737034753982239,0.9669085571333559,0.498250561176467,0.6262820616116814,0.6270223792930585,0.5245954078695867,0.7389031268884266,0.626925683443756,0.29945981598811444,0.6752878081791251
Aleatori,37,0.9537034753982239,0.9669085571333559,0.498250561176467,0.6262820616116814,0.6270223792930585,0.5245954078695867,0.7389031268884266,0.626925683443756,0.29945981598811444,0.6752878081791251
Aleatori,38,0.9537034753982239,0.9669085571333559,0.498250561176467,0.6262820616116814,0.7070223792930584,0.5245954078695867,0.7389031268884266,0.626925683443756,0.29945981598811444,0.6752878081791251
Aleatori,39,0.9537034753982239,0.9669085571333559,0.578250561176467,0.6262820616116814,0.7070223792930584,0.5245954078695867,0.7389031268884266,0.626925683443756,0.29945981598811444,0.6752878081791251
Aleatori,40,0.9537034753982239,0.9669085571333559,0.578250561176467,0.6262820616116814,0.7070223792930584,0.5245954078695867,0.7089031268884266,0.626925683443756,0.29945981598811444,0.6752878081791251
Aleatori,41,0.9537034753982239,0.9669085571333559,0.578250561176467,0.6262820616116814,0.7070223792930584,0.49459540786958667,0.7089031268884266,0.626925683443756,0.29945981598811444,0.6752878081791251
Aleatori,42,0.9537034753982239,0.9669085571333559,0.578250561176467,0.6262820616116814,0.7070223792930584,0.49459540786958667,0.7089031268884266,0.626925683443756,0.2694598159881144,0.6752878081791251
Aleatori,43,0.9537034753982239,0.9669085571333559,0.578250561176467,0.6262820616116814,0.7070223792930584,0.5745954078695866,0.7089031268884266,0.626925683443756,0.2694598159881144,0.6752878081791251
Aleatori,44,0.9537034753982239,0.9669085571333559,0.578250561176467,0.6262820616116814,0.7870223792930584,0.5745954078695866,0.7089031268884266,0.626925683443756,0.2694598159881144,0.6752878081791251
Aleatori,45,0.9537034753982239,0.9669085571333559,0.658250561176467,0.6262820616116814,0.7870223792930584,0.5745954078695866,0.7089031268884266,0.626925683443756,0.2694598159881144,0.6752878081791251
